X,Y,OBJECTID,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_DayOfWeek,Occurrence_DayOfMonth,Occurrence_DayOfYear,Occurrence_Hour,Report_Date,Report_Year,Report_Month,Report_DayOfWeek,Report_DayOfMonth,Report_DayOfYear,Report_Hour,Division,City,Hood_ID,NeighbourhoodName,Location_Type,Premises_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Longitude,Latitude,ObjectId2
-8860702.549,5427309.48,18097,GO-20171288435,THEFT UNDER - BICYCLE,2017/07/18 04:00:00+00,2017,July,Tuesday,18,199,9,2017/07/18 04:00:00+00,2017,July,Tuesday,18,199,12,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),Schools During Supervised Activity,Educational,AQUILA,,BM,12,,129,RECOVERED,-79.59704528,43.75307715,526
-8849591.976,5404118.233,12455,GO-20161706999,B&E,2016/09/22 04:00:00+00,2016,September,Thursday,22,266,18,2016/09/25 04:00:00+00,2016,September,Sunday,25,269,15,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,LEMOND,ALPS'DHOR,RC,6,BLKRED,800,STOLEN,-79.4972373,43.60240525,527
-8848227.057,5407039.409,4529,GO-20199019081,THEFT UNDER,2019/06/13 04:00:00+00,2019,June,Thursday,13,164,16,2019/06/18 04:00:00+00,2019,June,Tuesday,18,169,13,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,NO,NORCO VALENCE,RC,24,BLK,1600,STOLEN,-79.48497603,43.62140475,528
-8859036.219,5425797.441,20782,GO-20209018750,THEFT UNDER,2020/07/27 04:00:00+00,2020,July,Monday,27,209,10,2020/07/28 04:00:00+00,2020,July,Tuesday,28,210,0,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,,RC,6,DBL,400,STOLEN,-79.58207638,43.74326507,529
-8850243.873,5406030.658,12503,GO-20161731613,THEFT UNDER - BICYCLE,2016/09/25 04:00:00+00,2016,September,Sunday,25,269,9,2016/09/29 04:00:00+00,2016,September,Thursday,29,273,12,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),Universities / Colleges,Educational,OTHER,,RC,0,BLK,400,STOLEN,-79.50309339,43.61484445,530
-8851737.136,5417050.941,2371,GO-2018891767,B&E,2018/05/17 04:00:00+00,2018,May,Thursday,17,137,2,2018/05/17 04:00:00+00,2018,May,Thursday,17,137,18,D23,Toronto,8,Humber Heights-Westmount (8),"Apartment (Rooming House, Condo)",Apartment,CA,TRAIL5,MT,21,BLK,1200,STOLEN,-79.5165076,43.68647481,531
-8859254.642,5413210.224,18091,GO-20179010168,THEFT UNDER - BICYCLE,2017/07/13 04:00:00+00,2017,July,Thursday,13,194,21,2017/07/14 04:00:00+00,2017,July,Friday,14,195,10,D22,Toronto,11,Eringate-Centennial-West Deane (11),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,RG,1,,0,STOLEN,-79.58403851,43.66152036,532
-8851358.791,5417108.807,3272,GO-20189027205,THEFT UNDER - BICYCLE,2018/08/20 04:00:00+00,2018,August,Monday,20,232,17,2018/08/20 04:00:00+00,2018,August,Monday,20,232,19,D23,Toronto,8,Humber Heights-Westmount (8),"Open Areas (Lakes, Parks, Rivers)",Outside,GI,,MT,24,,180,STOLEN,-79.51310887,43.6868507,533
-8848389.193,5406658.647,12574,GO-20161784034,B&E,2016/10/06 04:00:00+00,2016,October,Thursday,6,280,15,2016/10/07 04:00:00+00,2016,October,Friday,7,281,11,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,SCHWINN,SUPER SPORT 1,MT,24,,650,STOLEN,-79.48643252,43.61892859,534
-8858543.017,5414278.405,22050,GO-20159002339,THEFT UNDER,2015/04/29 04:00:00+00,2015,April,Wednesday,29,119,0,2015/04/29 04:00:00+00,2015,April,Wednesday,29,119,7,D22,Toronto,11,Eringate-Centennial-West Deane (11),"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,CLASSICO,RG,7,BLK,750,STOLEN,-79.57764587,43.66846174,535
-8851737.136,5417050.941,6620,GO-20209017572,THEFT UNDER,2020/06/14 04:00:00+00,2020,June,Sunday,14,166,18,2020/07/14 04:00:00+00,2020,July,Tuesday,14,196,18,D23,Toronto,8,Humber Heights-Westmount (8),"Apartment (Rooming House, Condo)",Apartment,UK,MENS MOUNTAIN B,MT,21,DGR,300,STOLEN,-79.5165076,43.68647481,536
-8859352.609,5425104.917,21001,GO-2019979708,THEFT UNDER,2019/05/28 04:00:00+00,2019,May,Tuesday,28,148,17,2019/05/28 04:00:00+00,2019,May,Tuesday,28,148,21,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,CAN. TIRE,,MT,6,DBLRED,112,STOLEN,-79.58491856,43.73877053,537
-8848208.035,5406886.189,4544,GO-20191128515,THEFT UNDER,2019/06/14 04:00:00+00,2019,June,Friday,14,165,19,2019/06/18 04:00:00+00,2019,June,Tuesday,18,169,14,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,TREK,CROSS RIP ELITE,OT,12,BLK,1600,STOLEN,-79.48480515,43.62040835,538
-8851862.658,5418426.64,8548,GO-20142624258,B&E,2014/08/02 04:00:00+00,2014,August,Saturday,2,214,18,2014/08/02 04:00:00+00,2014,August,Saturday,2,214,19,D23,Toronto,8,Humber Heights-Westmount (8),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,,BM,1,PLEWHI,600,STOLEN,-79.51763519,43.69541067,539
-8858674.895,5413218.453,23831,GO-20209022584,THEFT UNDER,2020/09/08 04:00:00+00,2020,September,Tuesday,8,252,2,2020/09/08 04:00:00+00,2020,September,Tuesday,8,252,16,D22,Toronto,11,Eringate-Centennial-West Deane (11),"Apartment (Rooming House, Condo)",Apartment,RA,TALUS,MT,10,BLK,600,STOLEN,-79.57883055,43.66157384,540
-8849576.299,5405761.195,4548,GO-20199019311,THEFT UNDER,2019/06/19 04:00:00+00,2019,June,Wednesday,19,170,19,2019/06/19 04:00:00+00,2019,June,Wednesday,19,170,22,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,SC,,MT,24,BLK,400,STOLEN,-79.49709647,43.61309191,541
-8849713.641,5406235.231,12749,GO-20161993755,THEFT UNDER - BICYCLE,2016/11/07 05:00:00+00,2016,November,Monday,7,312,8,2016/11/11 05:00:00+00,2016,November,Friday,11,316,8,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),Go Station,Transit,RALEIGH,2,MT,21,BLU,400,STOLEN,-79.49833024,43.61617493,542
-8859036.219,5425797.441,21021,GO-20199021593,THEFT UNDER,2019/07/08 04:00:00+00,2019,July,Monday,8,189,16,2019/07/09 04:00:00+00,2019,July,Tuesday,9,190,12,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,IH,HARD TAIL,MT,21,BLK,500,STOLEN,-79.58207638,43.74326507,543
-8851862.658,5418426.64,8549,GO-20142624258,B&E,2014/08/02 04:00:00+00,2014,August,Saturday,2,214,18,2014/08/02 04:00:00+00,2014,August,Saturday,2,214,19,D23,Toronto,8,Humber Heights-Westmount (8),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,,MT,1,PLESIL,200,STOLEN,-79.51763519,43.69541067,544
-8858152.151,5414072.627,24089,GO-20199027192,THEFT FROM MOTOR VEHICLE UNDER,2019/08/21 04:00:00+00,2019,August,Wednesday,21,233,3,2019/08/21 04:00:00+00,2019,August,Wednesday,21,233,19,D22,Toronto,11,Eringate-Centennial-West Deane (11),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,,MT,25,GRN,2500,STOLEN,-79.57413466,43.66712459,545
-8849632.105,5405950.807,4550,GO-20199019342,THEFT UNDER,2019/05/30 04:00:00+00,2019,May,Thursday,30,150,9,2019/06/20 04:00:00+00,2019,June,Thursday,20,171,10,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,UK,,TO,1,RED,300,STOLEN,-79.49759779,43.61432512,546
-8847425.01,5407905.589,12813,GO-20169013721,THEFT UNDER,2016/11/18 05:00:00+00,2016,November,Friday,18,323,20,2016/11/22 05:00:00+00,2016,November,Tuesday,22,327,11,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,X-RIDE 15 DISC,RC,22,WHI,1500,STOLEN,-79.47777112,43.62703728,547
-8859589.588,5426989.49,21996,GO-20141590253,THEFT UNDER,2014/02/24 05:00:00+00,2014,February,Monday,24,55,9,2014/02/24 05:00:00+00,2014,February,Monday,24,55,15,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Single Home, House (Attach Garage, Cottage, Mobile)",House,E-FADA,,EL,1,BLK,2000,STOLEN,-79.58704738,43.75100077,548
-8860289.16,5426700.444,22021,GO-20149004686,PROPERTY - LOST,2014/07/03 04:00:00+00,2014,July,Thursday,3,184,18,2014/07/03 04:00:00+00,2014,July,Thursday,3,184,18,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Apartment (Rooming House, Condo)",Apartment,DB,NA,MT,21,GRY,0,UNKNOWN,-79.59333174,43.74912512,549
-8859352.609,5425104.917,22036,GO-20149006565,THEFT UNDER,2014/09/04 04:00:00+00,2014,September,Thursday,4,247,13,2014/09/04 04:00:00+00,2014,September,Thursday,4,247,16,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,,MT,3,LGR,0,STOLEN,-79.58491856,43.73877053,550
-8859036.219,5425797.441,22083,GO-20159006771,THEFT UNDER,2015/09/04 04:00:00+00,2015,September,Friday,4,247,17,2015/09/05 04:00:00+00,2015,September,Saturday,5,248,11,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,CC,CCM,MT,21,OTH,500,STOLEN,-79.58207638,43.74326507,551
-8860376.409,5426981.694,22090,GO-20151658482,THEFT UNDER,2015/09/25 04:00:00+00,2015,September,Friday,25,268,13,2015/09/25 04:00:00+00,2015,September,Friday,25,268,13,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Single Home, House (Attach Garage, Cottage, Mobile)",House,NEXT,,MT,10,BLK,100,STOLEN,-79.59411551,43.75095018,552
-8860074.797,5426251.898,23821,GO-20201539078,THEFT UNDER - BICYCLE,2020/08/11 04:00:00+00,2020,August,Tuesday,11,224,18,2020/08/16 04:00:00+00,2020,August,Sunday,16,229,16,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,LASER DX,MT,12,BLK,200,STOLEN,-79.59140609,43.74621435,553
-8859352.609,5425104.917,24205,GO-20179011948,THEFT UNDER,2017/08/08 04:00:00+00,2017,August,Tuesday,8,220,16,2017/08/08 04:00:00+00,2017,August,Tuesday,8,220,19,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CC,CCM SLOPE,MT,21,GRY,270,STOLEN,-79.58491856,43.73877053,554
-8859973.606,5426222.394,24471,GO-20151341920,THEFT UNDER,2015/07/30 04:00:00+00,2015,July,Thursday,30,211,20,2015/08/05 04:00:00+00,2015,August,Wednesday,5,217,20,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Open Areas (Lakes, Parks, Rivers)",Outside,SUPERCYCLE,XT1-18,MT,18,REDBLK,,STOLEN,-79.59049707,43.74602288,555
-8859036.219,5425797.441,24511,GO-2016621053,THEFT UNDER - BICYCLE,2016/04/12 04:00:00+00,2016,April,Tuesday,12,103,11,2016/04/12 04:00:00+00,2016,April,Tuesday,12,103,11,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SU,HOOLIGAN,MT,10,BLK,282,STOLEN,-79.58207638,43.74326507,556
-8860233.079,5425774.247,24523,GO-2016972982,THEFT UNDER - BICYCLE,2016/06/04 04:00:00+00,2016,June,Saturday,4,156,17,2016/06/05 04:00:00+00,2016,June,Sunday,5,157,18,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SUPERCYCLE,1800,MT,21,BLKRED,112,STOLEN,-79.59282796,43.74311454,557
-8860228.141,5427735.304,24535,GO-20161372647,THEFT UNDER - BICYCLE,2016/08/03 04:00:00+00,2016,August,Wednesday,3,216,23,2016/08/04 04:00:00+00,2016,August,Thursday,4,217,19,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CCM,UNKNOWN,MT,21,GRY,200,STOLEN,-79.5927836,43.75584016,558
-8860228.141,5427735.304,24536,GO-20161372647,THEFT UNDER - BICYCLE,2016/08/03 04:00:00+00,2016,August,Wednesday,3,216,23,2016/08/04 04:00:00+00,2016,August,Thursday,4,217,19,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CCM,UNKNOWN,MT,18,GRY,100,STOLEN,-79.5927836,43.75584016,559
-8859182.929,5424004.475,24550,GO-20169012320,THEFT UNDER,2016/10/07 04:00:00+00,2016,October,Friday,7,281,15,2016/10/19 04:00:00+00,2016,October,Wednesday,19,293,22,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Private Property Structure (Pool, Shed, Detached Garage)",Other,OT,,MT,15,BLU,399,STOLEN,-79.5833943,43.73162788,560
-8859481.463,5428392.257,24580,GO-20179009200,THEFT UNDER,2017/06/12 04:00:00+00,2017,June,Monday,12,163,19,2017/06/29 04:00:00+00,2017,June,Thursday,29,180,22,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Apartment (Rooming House, Condo)",Apartment,OT,,MT,10,WHI,220,STOLEN,-79.58607608,43.76010263,561
-8859849.665,5424065.518,24584,GO-20171263512,ROBBERY - OTHER,2017/07/14 04:00:00+00,2017,July,Friday,14,195,16,2017/07/14 04:00:00+00,2017,July,Friday,14,195,16,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,UNKNOWN,,RG,21,GRY,250,STOLEN,-79.58938369,43.73202412,562
-8856166.684,5425320.998,8082,GO-20142266542,THEFT UNDER,2014/06/10 04:00:00+00,2014,June,Tuesday,10,161,17,2014/06/11 04:00:00+00,2014,June,Wednesday,11,162,8,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Single Home, House (Attach Garage, Cottage, Mobile)",House,RALEIGH,,MT,18,BLUWHI,250,STOLEN,-79.55629891,43.74017295,563
-8858353.338,5425241.555,9832,GO-20151026471,THEFT UNDER,2015/06/18 04:00:00+00,2015,June,Thursday,18,169,21,2015/06/18 04:00:00+00,2015,June,Thursday,18,169,21,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UNKNOWN MAKE,,RG,0,RED,100,STOLEN,-79.57594196,43.73965735,564
-8858617.663,5424932.036,10177,GO-20151351494,THEFT UNDER,2015/07/06 04:00:00+00,2015,July,Monday,6,187,7,2015/08/07 04:00:00+00,2015,August,Friday,7,219,11,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SUPERCYCLE,,MT,21,BLK,200,STOLEN,-79.57831643,43.73764847,565
-8857164.844,5424868.81,10201,GO-20151365070,THEFT UNDER,2015/08/05 04:00:00+00,2015,August,Wednesday,5,217,11,2015/08/09 04:00:00+00,2015,August,Sunday,9,221,18,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SUPERCYCLE,MEDALIST,RG,10,BLU,300,STOLEN,-79.56526553,43.7372381,566
-8856898.702,5424899.262,10397,GO-20159006690,THEFT UNDER,2015/08/26 04:00:00+00,2015,August,Wednesday,26,238,5,2015/09/03 04:00:00+00,2015,September,Thursday,3,246,0,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,,OT,10,GLD,150,STOLEN,-79.56287474,43.73743575,567
-8856446.755,5424412.37,11219,GO-2016553588,THEFT UNDER - BICYCLE,2016/03/31 04:00:00+00,2016,March,Thursday,31,91,19,2016/04/01 04:00:00+00,2016,April,Friday,1,92,16,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,SO,ASPECT,MT,24,SIL,,STOLEN,-79.55881483,43.73427551,568
-8855667.56,5425210.302,11866,GO-20161287147,THEFT UNDER - BICYCLE,2016/07/17 04:00:00+00,2016,July,Sunday,17,199,10,2016/07/22 04:00:00+00,2016,July,Friday,22,204,13,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CCM,REVENGE,OT,10,BLURED,600,STOLEN,-79.5518152,43.73945451,569
-8858302.658,5424695.874,14942,GO-20159001512,THEFT UNDER,2015/03/14 04:00:00+00,2015,March,Saturday,14,73,15,2015/03/24 04:00:00+00,2015,March,Tuesday,24,83,15,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Single Home, House (Attach Garage, Cottage, Mobile)",House,SC,,OT,18,PNK,100,STOLEN,-79.57548669,43.73611565,570
-8859036.219,5425797.441,22035,GO-20142731267,THEFT UNDER,2014/08/15 04:00:00+00,2014,August,Friday,15,227,19,2014/08/19 04:00:00+00,2014,August,Tuesday,19,231,8,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OTHER,,OT,0,,300,STOLEN,-79.58207638,43.74326507,571
-8857307.318,5424902.234,22115,GO-20161250216,THEFT UNDER - BICYCLE,2016/07/16 04:00:00+00,2016,July,Saturday,16,198,14,2016/07/16 04:00:00+00,2016,July,Saturday,16,198,19,D23,Toronto,3,Thistletown-Beaumond Heights (3),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SUPERCYCLE,HOOLIGAN,MT,21,,,STOLEN,-79.5665454,43.73745504,572
-8856030.704,5421459.33,15001,GO-20169005437,THEFT UNDER,2016/06/05 04:00:00+00,2016,June,Sunday,5,157,0,2016/06/07 04:00:00+00,2016,June,Tuesday,7,159,17,D23,Toronto,4,Rexdale-Kipling (4),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,HF,,MT,18,BLU,100,STOLEN,-79.55507738,43.71510482,573
-8857279.445,5421487.526,15025,GO-20161543127,THEFT UNDER - BICYCLE,2016/08/30 04:00:00+00,2016,August,Tuesday,30,243,21,2016/08/31 04:00:00+00,2016,August,Wednesday,31,244,9,D23,Toronto,4,Rexdale-Kipling (4),"Single Home, House (Attach Garage, Cottage, Mobile)",House,CCM,29ER,MT,18,BLKBLU,600,STOLEN,-79.56629501,43.71528789,574
-8856718.399,5423079.608,21154,GO-20209016588,THEFT UNDER,2020/06/30 04:00:00+00,2020,June,Tuesday,30,182,17,2020/06/30 04:00:00+00,2020,June,Tuesday,30,182,19,D23,Toronto,4,Rexdale-Kipling (4),"Private Property Structure (Pool, Shed, Detached Garage)",Other,SU,NA,MT,20,BLU,150,STOLEN,-79.56125505,43.72562418,575
-8857543.531,5423121.25,22062,GO-20151049192,B&E W'INTENT,2015/06/21 04:00:00+00,2015,June,Sunday,21,172,10,2015/06/22 04:00:00+00,2015,June,Monday,22,173,11,D23,Toronto,4,Rexdale-Kipling (4),"Apartment (Rooming House, Condo)",Apartment,OTHER,,EL,0,,1800,STOLEN,-79.56866734,43.72589451,576
-8857711.816,5424217.264,24296,GO-20189013344,THEFT UNDER - BICYCLE,2018/04/30 04:00:00+00,2018,April,Monday,30,120,16,2018/04/30 04:00:00+00,2018,April,Monday,30,120,17,D23,Toronto,4,Rexdale-Kipling (4),"Open Areas (Lakes, Parks, Rivers)",Outside,UK,,MT,6,,50,STOLEN,-79.57017907,43.7330091,577
-8857713.653,5423222.327,24561,GO-2017133899,THEFT UNDER - BICYCLE,2017/01/20 05:00:00+00,2017,January,Friday,20,20,1,2017/01/22 05:00:00+00,2017,January,Sunday,22,22,14,D23,Toronto,4,Rexdale-Kipling (4),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OTHER,PHOENIX,MT,21,GRN,100,STOLEN,-79.57019557,43.72655067,578
-8857713.653,5423222.327,24562,GO-2017133899,THEFT UNDER - BICYCLE,2017/01/20 05:00:00+00,2017,January,Friday,20,20,1,2017/01/22 05:00:00+00,2017,January,Sunday,22,22,14,D23,Toronto,4,Rexdale-Kipling (4),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OTHER,KRANER,MT,24,GRY,1500,STOLEN,-79.57019557,43.72655067,579
-8855732.941,5421918.41,848,GO-20171258666,THEFT OF EBIKE UNDER $5000,2017/07/13 04:00:00+00,2017,July,Thursday,13,194,20,2017/07/13 04:00:00+00,2017,July,Thursday,13,194,21,D23,Toronto,5,Elms-Old Rexdale (5),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,EAGLE,EL,10,BLK,1500,STOLEN,-79.55240253,43.7180855,580
-8855626.658,5422281.722,1009,GO-20171376524,ROBBERY - SWARMING,2017/07/31 04:00:00+00,2017,July,Monday,31,212,16,2017/07/31 04:00:00+00,2017,July,Monday,31,212,16,D23,Toronto,5,Elms-Old Rexdale (5),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UNKNOWN,,BM,0,BLU,160,STOLEN,-79.55144777,43.72044428,581
-8855626.658,5422281.722,1010,GO-20171376524,ROBBERY - SWARMING,2017/07/31 04:00:00+00,2017,July,Monday,31,212,16,2017/07/31 04:00:00+00,2017,July,Monday,31,212,16,D23,Toronto,5,Elms-Old Rexdale (5),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,DK,,BM,0,GRY,235,STOLEN,-79.55144777,43.72044428,582
-8855693.624,5423251.554,5234,GO-20191698561,THEFT UNDER - BICYCLE,2019/09/05 04:00:00+00,2019,September,Thursday,5,248,10,2019/09/05 04:00:00+00,2019,September,Thursday,5,248,10,D23,Toronto,5,Elms-Old Rexdale (5),"Apartment (Rooming House, Condo)",Apartment,NORTH ROCK,,MT,21,BLUGRN,300,STOLEN,-79.55204934,43.7267404,583
-8855671.741,5421119.917,8676,GO-20149006002,THEFT UNDER,2014/08/15 04:00:00+00,2014,August,Friday,15,227,7,2014/08/15 04:00:00+00,2014,August,Friday,15,227,20,D23,Toronto,5,Elms-Old Rexdale (5),"Private Property Structure (Pool, Shed, Detached Garage)",Other,RM,RC-70,RC,18,WHI,1300,STOLEN,-79.55185276,43.71290101,584
-8856658.367,5423295.961,9533,GO-20159002488,THEFT UNDER,2015/05/05 04:00:00+00,2015,May,Tuesday,5,125,17,2015/05/06 04:00:00+00,2015,May,Wednesday,6,126,10,D23,Toronto,5,Elms-Old Rexdale (5),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,RG,1,SIL,,STOLEN,-79.56071577,43.72702867,585
